lostid,PartnerID,PC,PCName,Found_Date,Lost_Date,Found_Color,Lost_Color,Found_CaseColor,Lost_CaseColor,Found_Brand,Lost_Brand,Found_Material,Lost_Material,Found_CustomAttr,Lost_CustomAttr,Found_DDLocation,Lost_DDLocation,Found_Room_flight,Lost_Room_flight,Found_SerialNumber,Lost_SerialNumber,Found_Cash,Lost_Cash
22177131,16650,65,Drivers License,03/03/2022,03/03/2022,0,0,0,0,0,0,0,0,22177,25242,144,144,,,,,0,0
21629213,16130,66,Credit or Debit card,01/25/2022,01/25/2022,0,0,0,0,696,696,0,0,8551,8551,0,0,,,,,0,0
21394095,16130,67,Wallet,01/01/2022,01/01/2022,1,1,0,0,0,0,0,40,8551,8551,0,0,,,,,0,0
22688684,16130,65,Drivers License,04/22/2022,04/22/2022,0,0,0,0,0,0,0,0,8555,8555,125,125,,,,,0,0
21346548,16130,265,Medical - Other,12/27/2021,12/29/2021,2,0,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
21479866,8510,184,"Android, Blackberry, Windows, Other",01/08/2022,01/09/2022,2,2,3,10,833,0,0,0,0,0,0,0,,,S8,,0,0
22798961,16130,65,Drivers License,04/28/2022,04/30/2022,0,0,0,0,0,0,0,0,8554,8554,144,144,,,,,0,0
21544856,16130,65,Drivers License,01/16/2022,01/17/2022,0,0,0,0,0,0,0,0,8551,8551,117,117,,,,,0,0
20762937,2474,65,Drivers License,11/05/2021,11/06/2021,0,0,0,0,0,0,0,0,168,964,0,104,706,2402,,,0,0
22553934,16650,66,Credit or Debit card,04/04/2022,04/04/2022,0,0,0,0,0,696,0,0,22177,25244,0,0,Q23,,,,0,0
21998388,17718,5,Coat - Jacket,02/28/2022,02/28/2022,2,2,0,0,0,978,0,65,25422,25422,0,0,,,,,0,0
21409832,13947,5,Coat - Jacket,01/01/2022,01/03/2022,18,18,0,0,0,0,3,0,0,0,0,0,,,,,0,0
22097824,16130,184,"Android, Blackberry, Windows, Other",03/08/2022,03/08/2022,4,4,2,2,3023,1015,0,0,8551,8551,0,0,,,,990017091758140,0,0
21772888,17880,246,Sweater,12/06/2021,02/09/2022,0,10,2,0,0,0,0,0,0,0,0,0,,,,,0,0
22884919,4010,67,Wallet,05/07/2022,05/07/2022,0,2,0,0,98,0,0,0,0,0,0,0,20127,20127,,,0,0
22436633,6276,101,Ring,04/02/2022,04/03/2022,0,0,0,0,0,0,10,9,0,0,0,0,,,,,0,0
22823297,16387,231,iPhone,06/10/2022,05/02/2022,2,1,4,10,0,0,0,0,11333,11333,2119,0,,,U1243,,0,0
22456702,16650,64,Folder,03/29/2022,04/02/2022,0,16,0,0,0,0,0,0,22177,25235,0,0,,,,,0,0
22507250,14145,358,Assorted Items,04/07/2022,04/09/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22986457,3387,395,Social Security Card,05/13/2022,05/15/2022,2,0,0,0,0,0,39,0,0,0,0,0,,,,,0,0
22625886,16054,421,Roller Bag,04/17/2022,04/17/2022,4,4,0,0,0,0,18,19,21419,21419,0,0,,,,,0,0
21782642,16130,66,Credit or Debit card,02/10/2022,02/10/2022,0,0,0,0,695,98,0,0,8552,8552,0,0,,,,,0,0
22675618,3216,484,Baby Changing Pad or Equipment,04/21/2022,04/21/2022,9,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22706212,17254,297,Stuffed Toy,04/23/2022,04/22/2022,0,0,0,0,0,0,0,0,18928,18928,0,0,,,,,0,0
21856514,16650,177,Keys,12/09/2021,12/12/2021,1,0,0,0,879,0,0,0,25286,25286,0,1012,6 train,,,,0,0
21779815,16885,193,Headphones,01/15/2022,02/10/2022,2,2,0,0,0,1284,0,0,15552,15552,0,0,0228,,,,0,0
23134660,16650,66,Credit or Debit card,05/19/2022,05/19/2022,0,0,0,0,0,696,0,0,22177,25236,0,0,M5 either bus #9754 or #9834 or #3848,,,,0,0
21687927,16130,67,Wallet,01/31/2022,01/31/2022,0,4,0,0,98,0,0,0,8552,8552,0,0,,,,,0,0
21435622,13815,1,Shirt,01/04/2022,01/05/2022,2,4,0,0,0,0,8,0,0,0,0,0,,,,,0,0
22363606,16909,67,Wallet,03/28/2022,03/28/2022,0,11,0,0,0,997,0,44,16146,16146,0,0,,,,,0,0
23363685,16503,6,Dress -  Skirt,06/11/2022,06/11/2022,5,16,0,0,0,0,0,0,13177,13177,0,0,,,,,0,0
21724007,16507,177,Keys,02/04/2022,02/04/2022,0,0,0,0,0,0,0,0,12721,12721,810,810,,,,,0,0
22671287,11422,422,Airpods/Case,04/20/2022,04/21/2022,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21645436,16130,66,Credit or Debit card,01/28/2022,01/27/2022,1,0,0,0,0,98,39,0,8555,8555,0,0,,,,,0,0
22011455,16130,67,Wallet,03/01/2022,03/01/2022,9,9,0,0,1684,0,39,39,8554,8554,0,0,,,,,0,0
21967538,3216,237,Garment bag,02/21/2022,02/21/2022,4,2,0,0,438,0,3,0,0,0,0,0,,,,,0,0
21786342,6706,143,Sunglasses,02/10/2022,02/10/2022,2,2,0,0,751,751,0,0,0,0,0,0,,,,,0,0
23330229,16496,15,Swimwear,06/07/2022,06/09/2022,16,0,0,0,984,0,0,0,13166,13166,0,0,,,,,0,0
23569894,16496,231,iPhone,06/23/2022,06/25/2022,7,7,17,17,0,0,0,0,13165,13165,2063,2063,,,,,0,0
22368900,17023,290,Ski Boots,03/26/2022,03/29/2022,2,2,0,0,1519,1519,0,0,16866,16866,0,0,,,,,0,0
21446228,12899,66,Credit or Debit card,01/02/2022,01/06/2022,0,0,0,0,97,97,0,0,0,0,0,0,,,,,0,0
22405572,14677,421,Roller Bag,03/28/2022,04/01/2022,2,3,0,0,0,0,62,18,6901,6901,0,0,"March 28, 2022",03-28-22,,,0,0
23579376,16685,146,Prescription glasses,06/25/2022,06/26/2022,2,2,0,0,751,0,0,0,13967,13967,0,0,,,,,0,0
22383315,16520,1,Shirt,03/30/2022,03/30/2022,8,4,0,0,981,0,3,3,12178,12178,0,0,,,,,0,0
23363755,17791,2,Pants,06/08/2022,06/09/2022,4,2,0,0,0,0,3,0,25893,25893,0,0,3082,3082,,,0,0
21859226,16914,67,Wallet,02/12/2022,02/12/2022,0,9,0,0,0,0,0,39,20849,20849,0,0,788,,,,300,0
21419656,2168,65,Drivers License,01/02/2022,01/03/2022,0,0,0,0,0,0,0,0,0,0,104,104,,,,,0,0
22049780,15723,181,Charger,03/05/2022,03/05/2022,1,1,0,0,0,0,0,0,13924,13924,0,0,,,,,0,0
21333936,14677,67,Wallet,12/27/2021,12/28/2021,9,2,0,0,1606,1606,39,39,6902,6902,0,0,12/24/2021,659,,,0,0
22439909,13505,15,Swimwear,04/03/2022,04/03/2022,11,11,0,0,984,0,0,0,28286,28286,0,0,,,,,0,0
23404395,11422,231,iPhone,06/13/2022,06/13/2022,0,1,16,16,0,0,0,0,0,0,0,0,,,,,0,0
23536087,16130,231,iPhone,06/20/2022,06/23/2022,2,2,0,0,0,0,0,0,8551,8551,3043,3043,,,,,0,0
22780041,16650,346,ID Card - Membership or Nametag or Other ,04/07/2022,03/07/2022,12,0,0,0,0,0,41,0,22177,25306,0,0,,,,,0,0
22998980,16130,66,Credit or Debit card,05/15/2022,05/16/2022,11,0,0,0,0,98,39,0,8554,8554,0,0,,,,,0,0
22659064,16650,135,Backpack,04/14/2022,04/14/2022,2,2,0,0,2058,0,0,0,22177,25240,0,0,,,,,0,0
22640734,13947,179,Pillows,04/17/2022,04/18/2022,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22271858,16650,67,Wallet,03/09/2022,03/14/2022,0,2,0,0,0,997,0,39,22177,25242,0,0,Don’t remember ,,,,0,0
21716116,11422,231,iPhone,02/04/2022,02/03/2022,2,1,4,4,0,0,0,0,0,0,2119,0,,,,,0,0
21829317,16130,66,Credit or Debit card,02/14/2022,02/14/2022,16,0,0,0,0,98,0,0,8555,8555,0,0,,,,,0,0
23549358,16130,207,Giftcard,06/23/2022,06/24/2022,2,0,0,0,0,0,39,0,8552,8552,0,0,,,,,0,0
21840302,13508,527,Vaccine Card,01/23/2022,02/15/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
20970202,2474,218,iPad,11/24/2021,11/25/2021,3,3,3,3,0,0,0,0,168,756,1248,0,UA84,ua845/21nov,,GG7W4KDNHLFD,0,0
22487163,17254,143,Sunglasses,04/04/2022,04/05/2022,5,14,14,0,1387,0,0,0,18930,18930,0,0,,,,,0,0
23037340,16650,135,Backpack,05/09/2022,05/11/2022,0,3,0,0,0,0,0,0,22177,25254,0,0,B48,,,,0,0
22621839,16130,66,Credit or Debit card,04/17/2022,04/17/2022,0,0,0,0,696,696,0,0,8551,8551,0,0,,,,,0,0
23312767,16130,47,Cap,06/07/2022,06/07/2022,4,4,0,0,0,0,0,0,8552,8552,0,0,,,,,0,0
21728733,17017,5,Coat - Jacket,02/03/2022,02/05/2022,2,3,0,0,978,0,5,5,19065,19065,0,0,,,,,0,0
22317324,16130,66,Credit or Debit card,03/25/2022,03/25/2022,0,0,0,0,697,97,0,0,8552,8552,0,0,,,,,0,0
22016111,16650,248,ID Card - State Issued,02/21/2022,02/21/2022,2,0,0,0,0,0,59,0,22177,25244,0,0,Q66,,,,0,0
21519947,6392,71,Breathing device or CPAP,01/09/2022,01/14/2022,0,0,3,3,0,0,0,0,1377,1377,0,0,1223,,,,0,0
22891932,7574,67,Wallet,05/07/2022,05/07/2022,9,9,0,0,997,0,39,39,0,0,0,0,,,,,0,0
22818977,16130,133,Diaper Bag,04/27/2022,05/02/2022,0,2,0,0,0,0,0,0,8570,8570,0,0,,,,,0,0
22980812,18184,297,Stuffed Toy,05/14/2022,05/14/2022,0,0,0,0,0,0,0,0,28863,28863,0,0,,,,,0,0
21035755,2474,193,Headphones,11/28/2021,11/28/2021,2,0,0,0,867,0,0,0,168,795,0,0,1748,924,,,0,
23362817,2474,67,Wallet,06/09/2022,06/10/2022,3,3,0,0,0,0,43,0,947,947,0,0,2226,,,,0,0
22920065,16130,66,Credit or Debit card,05/09/2022,05/09/2022,2,0,0,0,997,98,39,0,8551,8551,0,0,,,,,0,0
22252136,16130,207,Giftcard,03/20/2022,03/20/2022,12,0,0,0,0,0,64,0,8551,8551,0,0,,,,,0,0
22729295,16130,65,Drivers License,04/25/2022,04/25/2022,2,0,0,0,997,0,39,0,8551,8551,0,0,,,,,0,0
21844955,16650,191,Cables,02/03/2022,02/03/2022,6,1,0,0,0,0,0,0,22177,25237,0,0,M7,,,,0,0
22469811,16650,67,Wallet,03/29/2022,03/29/2022,0,9,0,0,0,1684,0,39,22177,25240,0,0,,,,,0,0
21834143,12512,179,Pillows,02/12/2022,02/15/2022,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22014787,16650,248,ID Card - State Issued,02/28/2022,02/28/2022,0,0,0,0,0,0,0,0,25291,25291,0,0,,,,,0,0
22459581,16650,496,MTA Metrocard - Disability,04/04/2022,04/04/2022,0,0,0,0,0,0,0,0,22177,25246,0,0,8:30-9:30 am / # N/A,,,,0,0
21758303,16734,66,Credit or Debit card,02/07/2022,02/07/2022,0,0,0,0,697,98,0,0,14851,14851,0,0,,,,,0,0
23560093,16130,206,Money,06/24/2022,06/24/2022,0,0,0,0,0,0,0,0,8551,8551,0,0,,,,,25,10
22958355,11422,65,Drivers License,05/12/2022,05/13/2022,2,0,2,0,833,0,0,0,0,0,0,120,,,,,0,0
22844041,16650,65,Drivers License,03/01/2022,04/29/2022,0,0,0,0,695,0,0,0,22177,25286,0,132,,,,,0,0
23397325,5894,40,Shoes,06/13/2022,06/13/2022,0,0,0,0,0,0,0,0,1243,1243,0,0,3762,,,,0,0
22356279,15921,5,Coat - Jacket,03/27/2022,03/28/2022,4,4,0,0,978,0,21,21,6906,6906,0,0,,,,,0,0
22847760,16556,184,"Android, Blackberry, Windows, Other",04/10/2022,05/04/2022,2,2,0,0,833,833,0,0,12567,12567,0,0,,,,355181110252912,0,0
22509777,16509,423,Disney Minnie/Mickey Ears,04/09/2022,04/09/2022,0,5,0,0,0,0,0,0,13187,13187,0,0,,,,,0,0
21845246,14678,129,Suitcase,02/12/2022,02/12/2022,6,8,0,0,0,0,61,61,21206,21206,0,0,02/05/22,02-05-22,,,0,0
21584056,16130,184,"Android, Blackberry, Windows, Other",01/20/2022,01/21/2022,2,2,2,2,833,1758,0,0,8551,8551,0,0,,,,,0,0
23462594,14677,132,Duffle bag,06/12/2022,06/12/2022,6,6,0,0,0,0,61,0,6126,6126,0,0,06/05/2022,,,,0,0
21964321,16509,55,Book,02/25/2022,02/26/2022,0,0,16,0,0,0,0,0,13187,13187,0,0,,,,,0,0
22081368,7322,358,Assorted Items,03/03/2022,03/06/2022,0,0,0,0,0,0,0,0,13744,13744,0,0,649,RM#649,,,0,0
21551751,16387,178,Blankets,01/12/2022,01/17/2022,9,9,0,0,0,0,0,0,11341,11341,0,0,,,,,0,0
21854320,16650,346,ID Card - Membership or Nametag or Other ,02/02/2022,02/02/2022,0,0,0,0,0,0,0,0,22177,25263,0,0,,,,,20,0
22070048,16130,65,Drivers License,03/06/2022,03/06/2022,3,0,0,0,0,0,39,0,8552,8552,0,144,,,,,0,0
21398648,17017,218,iPad,01/01/2022,01/02/2022,3,3,4,4,0,0,0,0,19076,19076,1248,1248,,,,F9FTJBTAHLFC,0,0
23098674,16885,184,"Android, Blackberry, Windows, Other",05/22/2022,05/22/2022,2,0,2,0,0,0,0,0,15564,15564,0,0,350,299,,,0,
22899500,17744,218,iPad,05/08/2022,05/08/2022,2,3,5,5,0,0,0,0,0,0,1248,0,,,,,0,0
23079462,16556,135,Backpack,05/13/2022,05/22/2022,10,10,0,0,0,0,0,0,12567,12567,0,0,,,,,0,0
21843134,6392,65,Drivers License,02/16/2022,02/16/2022,2,0,0,0,0,0,0,0,1294,1294,0,132,146,,,,0,0
23289538,16650,66,Credit or Debit card,05/29/2022,05/29/2022,0,0,0,0,0,97,0,0,22177,25235,0,0,,,,,0,0
23469345,17541,1,Shirt,06/17/2022,06/18/2022,0,2,0,0,0,0,0,0,21178,21178,0,0,,,,,0,0
21560434,16650,140,Fanny pack,01/13/2022,01/13/2022,0,2,0,0,0,0,0,0,22177,25240,0,0,,,,,0,0
23583628,16130,366,Water bottle,06/25/2022,06/26/2022,4,4,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
23283992,16130,66,Credit or Debit card,06/05/2022,06/05/2022,2,0,0,0,997,97,44,0,8551,8551,0,0,,,,,0,0
22088881,16650,34,Sandals,03/04/2022,03/04/2022,0,9,0,0,0,0,0,0,22177,25249,0,0,,,,,0,0
21680384,16650,461,Benefit or Insurance Card,01/25/2022,01/25/2022,0,0,0,0,696,0,0,0,22177,25277,0,0,,,,,0,0
22957720,16650,67,Wallet,05/03/2022,05/03/2022,0,2,0,0,0,1684,0,39,25261,25261,0,0,Sim8,,,,354,0
22768577,16130,231,iPhone,04/25/2022,04/28/2022,5,5,17,17,0,0,0,0,8551,8551,2119,0,,,,,0,0
22163488,17800,179,Pillows,03/12/2022,03/12/2022,11,1,0,0,0,0,0,0,25929,25929,0,0,,,,,0,0
23012505,14677,218,iPad,05/15/2022,05/17/2022,2,2,2,2,0,0,0,0,6897,6897,1249,1249,5/9/2022,VOY 910,,,0,0
21532065,16130,5,Coat - Jacket,01/15/2022,01/15/2022,2,2,0,0,1278,0,47,47,8555,8555,0,0,,,,,0,0
23052970,16650,65,Drivers License,05/17/2022,05/17/2022,0,0,0,0,0,0,0,0,25236,25236,0,132,M10,,,,243,0
21901342,17599,66,Credit or Debit card,02/20/2022,02/21/2022,0,0,0,0,696,98,0,0,21423,21423,0,0,,,,,0,0
22769736,6392,183,Laptop,04/27/2022,04/28/2022,3,3,2,2,827,827,0,0,1291,1291,0,0,1492,,,,0,0
22737413,15114,66,Credit or Debit card,04/24/2022,04/24/2022,2,0,0,0,0,98,39,0,5800,5800,0,0,04-17-2022,LE20220417007,,,0,0
21200678,16650,65,Drivers License,12/10/2021,12/10/2021,0,0,0,0,0,0,0,0,22177,25236,0,132,M5,,,,0,0
22088881,16650,34,Sandals,03/04/2022,03/04/2022,10,9,0,0,0,0,0,0,22177,25249,0,0,,,,,0,0
22673687,16650,346,ID Card - Membership or Nametag or Other ,04/16/2022,04/16/2022,2,0,0,0,0,0,0,0,22177,25239,0,0,Bus 49 ,,,,0,0
23358375,17800,211,Kindle or eReader Device,06/05/2022,06/05/2022,2,2,0,0,0,0,0,0,25929,25929,1275,0,,,GCC1EW04115401PE,,0,0
23245862,14678,176,Watch,05/26/2022,06/03/2022,0,0,0,0,808,808,31,32,33860,33860,0,0,05/16/2022,69007,,,0,0
22168651,15114,68,Passport,03/12/2022,03/12/2022,0,0,0,0,0,0,0,0,16512,16512,0,403,03/05/2022,MD20220305007,,,0,0
22079401,15898,66,Credit or Debit card,03/06/2022,03/06/2022,0,0,0,0,97,97,0,0,0,0,0,0,,,,,0,0
21476824,16503,231,iPhone,01/09/2022,01/09/2022,2,2,11,12,0,0,0,0,13177,13177,1789,0,,,,,0,0
22937136,14314,5,Coat - Jacket,05/11/2022,05/11/2022,4,4,0,0,0,0,6,8,0,0,0,0,,,,,0,0
21825060,16885,218,iPad,02/14/2022,02/14/2022,3,2,2,2,0,0,0,0,15586,15586,1251,0,514,514,DMPP47ZUG5YP,,0,0
23332193,3306,66,Credit or Debit card,06/07/2022,06/09/2022,2,0,0,0,0,98,39,0,0,0,0,0,,,,,0,0
23144988,15746,15,Swimwear,05/26/2022,05/26/2022,2,3,0,0,0,984,0,0,15742,15742,0,0,,,,,0,0
23164828,11422,1,Shirt,05/26/2022,05/28/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22552380,16650,206,Money,04/06/2022,04/06/2022,9,0,0,0,997,0,39,0,22177,25248,0,0,Bx12 sbs,,,,0,20
22267442,16130,425,Disney MagicBands,03/21/2022,03/21/2022,3,3,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
23245891,13706,1,Shirt,06/02/2022,06/03/2022,12,11,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22568855,16130,206,Money,04/14/2022,04/13/2022,0,0,0,0,0,0,0,0,8551,8551,106,0,,,,,0,40
23283891,16734,67,Wallet,06/05/2022,06/05/2022,0,2,0,0,0,0,0,40,14781,14781,0,0,,,,,0,0
23605196,16909,272,Pouch,06/22/2022,06/27/2022,0,6,0,0,0,0,0,0,16146,16146,0,0,,,,,0,0
22480894,13518,193,Headphones,04/07/2022,04/07/2022,1,1,0,0,1778,869,0,0,4652,4652,0,0,,,,,0,0
21929593,2474,68,Passport,11/04/2021,02/23/2022,0,0,0,0,0,0,0,0,168,0,403,0,628,,,,0,
23347866,16910,15,Swimwear,06/09/2022,06/09/2022,4,0,0,0,984,0,0,0,16173,16173,0,0,,,,,0,0
23272975,13491,103,Necklace,06/05/2022,06/05/2022,0,0,0,0,0,0,10,10,0,0,0,0,,,,,0,0
22424548,16138,1,Shirt,03/31/2022,04/02/2022,5,5,0,0,0,0,0,3,8616,8616,0,0,,,,,0,0
22366007,16650,149,Pocketbook/Purse,03/25/2022,03/23/2022,0,2,0,0,0,1007,0,58,22177,25242,132,0,,,,,0,0
23037362,16650,132,Duffle bag,05/13/2022,05/13/2022,0,0,0,0,0,0,0,0,25254,25254,0,0,,,,,0,0
22699507,2198,66,Credit or Debit card,03/15/2022,04/23/2022,0,0,0,0,0,98,0,0,0,0,128,0,,,,,0,0
21700865,16650,248,ID Card - State Issued,01/14/2022,01/24/2022,0,0,0,0,0,0,0,0,22177,25249,0,0,Q101,,,,0,0
22788607,16734,231,iPhone,04/29/2022,04/30/2022,2,2,0,0,0,0,0,0,14722,14722,3039,3039,,,,353826105159942,0,0
22957294,4389,231,iPhone,05/12/2022,05/12/2022,1,0,0,0,0,0,0,0,1190,1190,0,0,,,,,0,
21770617,6392,231,iPhone,02/05/2022,02/07/2022,2,2,0,0,0,0,0,0,1525,1525,2063,1789,,,,,0,0
21405672,17880,119,Hair dryer,01/02/2022,01/02/2022,10,11,0,0,0,0,0,0,26827,26827,0,0,,,,,0,0
23513852,13151,67,Wallet,06/25/2022,06/21/2022,7,9,0,0,997,0,44,0,20604,20604,0,0,,,,,0,0
22507684,2474,131,Purse or Bag,04/08/2022,04/09/2022,0,4,0,0,0,0,0,61,168,950,0,0,2205,,,,0,0
23613272,16650,206,Money,06/24/2022,06/24/2022,0,0,0,0,0,0,0,0,22177,25251,0,0,6,,,,100,100
23282473,16130,66,Credit or Debit card,06/05/2022,06/05/2022,10,0,0,0,1685,98,39,0,8552,8552,0,0,,,,,0,0
23283992,16130,207,Giftcard,06/05/2022,06/05/2022,2,0,0,0,997,0,44,0,8551,8551,0,0,,,,,0,0
22392771,16650,461,Benefit or Insurance Card,03/16/2022,03/13/2022,2,0,0,0,0,0,41,0,25272,25272,0,0,,,,,0,0
22671393,2474,183,Laptop,04/19/2022,04/21/2022,3,3,3,3,0,827,0,0,168,168,1249,0,2150,,G5wnn76pcj,g5wnnz6pcj,0,0
22443038,3387,231,iPhone,04/03/2022,04/04/2022,6,6,26,17,0,0,0,0,0,0,2119,2119,,,,,0,0
21918198,16502,15,Swimwear,02/21/2022,02/21/2022,11,10,0,0,984,984,0,0,12532,12532,0,0,,,,,0,0
22632962,17017,184,"Android, Blackberry, Windows, Other",04/17/2022,04/18/2022,2,2,2,2,833,833,0,0,19072,19072,0,0,,,,354260402045217,0,0
22514234,17490,66,Credit or Debit card,04/09/2022,04/09/2022,0,0,0,0,3016,3016,0,0,20633,20633,0,0,,,,,0,0
21839227,16130,67,Wallet,02/15/2022,02/15/2022,4,4,0,0,997,0,42,0,8554,8554,0,0,,,,,0,0
22070063,6454,183,Laptop,03/06/2022,03/06/2022,10,2,0,11,0,822,0,0,0,0,0,0,,,,,0,0
21584464,16650,206,Money,01/15/2022,01/15/2022,0,0,0,0,0,0,0,0,22177,25236,0,0,M2,,,,0,51
22475781,16504,10,Shorts,04/04/2022,04/06/2022,0,5,0,0,0,0,0,0,12691,12691,0,0,,,,,0,0
22367132,16650,206,Money,03/25/2022,03/25/2022,0,0,0,0,0,0,0,0,22177,25244,0,0,,,,,0,5
22999157,16130,58,Notebook,05/10/2022,05/16/2022,3,0,0,0,0,0,0,0,8552,8552,0,0,,,,,0,0
23134670,16650,461,Benefit or Insurance Card,05/23/2022,05/23/2022,0,0,0,0,0,0,0,0,22177,25236,132,0,M104,,,,0,0
21442608,2474,184,"Android, Blackberry, Windows, Other",01/04/2022,01/06/2022,2,2,0,17,1778,0,0,0,993,993,0,0,457,457,,,0,0
22493828,2474,65,Drivers License,04/04/2022,04/08/2022,0,0,0,0,0,0,0,0,168,168,135,135,GB20,,,,0,0
22095337,14319,5,Coat - Jacket,03/05/2022,03/08/2022,9,9,0,0,0,0,1,0,5263,5263,0,0,,,,,0,0
21678410,13470,40,Shoes,01/28/2022,01/29/2022,2,2,0,0,995,0,2,0,0,0,0,0,,,,,0,0
21844955,16650,461,Benefit or Insurance Card,02/03/2022,02/03/2022,0,0,0,0,0,0,0,0,22177,25237,0,0,M7,,,,0,0
22167674,16076,177,Keys,03/12/2022,03/14/2022,0,0,0,0,0,0,0,0,0,0,810,810,,,,,0,0
23119384,16650,248,ID Card - State Issued,05/14/2022,05/14/2022,0,0,0,0,0,0,0,0,22177,25305,0,0,Train 4 ,,,,0,0
22778654,2474,182,Tablet,04/07/2022,04/16/2022,2,3,3,3,1013,1013,0,0,947,947,0,0,1043,,,rm11014922835,0,0
22502866,16130,460,ID Card - Student,04/07/2022,04/08/2022,7,0,0,0,0,0,40,0,8551,8551,0,0,,,,,0,0
20752102,2474,72,Medical Prescriptions,11/01/2021,11/05/2021,0,0,0,0,0,998,0,0,168,949,0,0,986,,,,0,0
23222494,11422,23,Underwear,05/30/2022,06/01/2022,11,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22467213,7323,32,Boots,04/03/2022,04/05/2022,12,0,0,0,0,0,3,0,3283,3283,0,0,,,,,0,0
22343778,5894,5,Coat - Jacket,03/26/2022,03/27/2022,2,2,0,0,0,0,3,3,1245,1245,0,0,,,,,0,0
23096043,16130,298,Season pass,05/21/2022,05/23/2022,5,0,0,0,833,0,0,0,8719,8719,0,0,,,,,0,0
22069074,7271,5,Coat - Jacket,03/06/2022,03/06/2022,9,9,0,0,0,0,65,65,0,0,0,0,,,,,0,0
22659589,16650,497,MTA Metrocard - Student,04/13/2022,04/17/2022,0,0,0,0,0,0,0,0,22177,25249,0,0,Q69,,,,0,0
23058328,6392,218,iPad,05/20/2022,05/20/2022,2,1,2,2,0,0,0,0,1294,1294,1251,1248,0531,,,,0,0
21537552,16130,431,Disney Souvenir,12/23/2021,01/16/2022,0,0,0,0,0,0,0,0,8570,8570,0,0,,,,,0,0
22580048,16652,177,Keys,01/08/2022,02/14/2022,0,0,0,0,0,0,0,0,0,0,810,810,,,,,0,0
22351004,17696,5,Coat - Jacket,03/27/2022,03/27/2022,1,1,0,0,0,0,0,0,25181,25181,0,0,,,,,0,0
21650249,6392,231,iPhone,01/27/2022,01/28/2022,1,2,6,17,0,0,0,0,1288,1288,2119,1268,190p,1900,,,0,0
22495171,16337,146,Prescription glasses,04/08/2022,04/08/2022,2,2,2,2,0,0,0,0,20183,20183,0,0,,,,,0,0
22553935,16650,206,Money,04/06/2022,04/06/2022,0,0,0,0,0,0,0,0,22177,25244,0,0,,,,,0,43.01
23252254,17541,217,Not Listed,06/03/2022,06/03/2022,0,0,0,0,0,0,0,0,21097,21097,0,0,,,,,0,0
23053131,18121,250,Cosmetics or Makeup,05/20/2022,05/20/2022,0,0,0,0,0,0,0,0,28528,28528,0,0,912,,,,0,0
21544818,15114,143,Sunglasses,01/15/2022,01/15/2022,6,16,2,0,751,751,0,0,5803,5803,0,0,January 9th-15th,FD20220109006,,,0,0
21751067,17082,67,Wallet,02/04/2022,02/07/2022,9,9,0,0,0,0,39,39,17368,17368,0,0,,,,,0,0
23286844,16650,67,Wallet,05/26/2022,05/26/2022,0,2,0,0,696,0,0,39,22177,25257,0,0,,,,,0,0
23555796,8098,66,Credit or Debit card,06/24/2022,06/24/2022,9,0,0,0,1675,97,0,0,0,0,0,0,,,,,0,0
23123866,16914,231,iPhone,05/23/2022,05/25/2022,2,2,2,2,0,0,0,0,20849,20856,1580,0,391,,,,0,0
22552183,16650,248,ID Card - State Issued,04/11/2022,04/11/2022,0,0,0,0,0,0,0,0,22177,25237,0,0,13,,,,0,0
23128444,16566,182,Tablet,05/25/2022,05/25/2022,2,2,4,4,1013,1013,0,0,12631,12631,0,0,,,,,0,0
22816655,7323,67,Wallet,04/23/2022,05/02/2022,2,2,0,0,0,0,39,39,0,1887,0,0,,,,,0,0
23135082,5894,68,Passport,05/25/2022,05/26/2022,0,0,0,0,0,0,0,0,1243,1243,216,216,,,,,0,0
21928081,16502,5,Coat - Jacket,02/22/2022,02/22/2022,2,2,0,0,2120,978,45,8,12532,12532,0,0,,,,,0,0
23475860,14677,129,Suitcase,06/19/2022,06/19/2022,2,2,0,0,0,0,18,18,6125,6125,0,0,06/11/2022,06/11/2022,,,0,0
22872751,16496,358,Assorted Items,05/06/2022,05/06/2022,4,0,0,0,0,0,5,0,13165,13165,0,0,,,,,0,0
21394095,16130,135,Backpack,01/01/2022,01/01/2022,1,1,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
22033758,16130,65,Drivers License,03/03/2022,03/03/2022,0,0,0,0,996,0,0,0,8551,8551,0,145,,,,,0,0
22279379,15068,5,Coat - Jacket,04/02/2022,03/22/2022,4,4,0,0,0,0,3,3,5838,5838,0,0,,,,,0,0
